accuracy,0.7702702702702703
auc_macro,0.770593607305936
auc_micro,0.770593607305936
f1_binary,0.7733333333333333
f1_macro,0.7702283105022831
f1_micro,0.7702702702702703
fold_index,1.0
lambda_,0.003
n_f,3.0
